model_1,model_2,layer_1,layer_2,subj_id,n_samples,n_components_source_1,n_components_source_2,n_components_target,pid_method,rng_seed,bias_correction,red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi
levit_128_classification,pit_ti_224_classification,181,207,,1000,70,70,70,tilde,56,True,8.926315813948396,0.0,0.5217937571232127,1.256545276893263,8.926315813948396,9.448109571071608,10.704654847964871
levit_128_classification,vit_base_patch32_224_classification,181,218,,1000,70,70,70,tilde,56,True,8.6460283468104,0.28028746713799535,0.0,1.4867149697031117,8.926315813948396,8.6460283468104,10.413030783651507
levit_128_classification,vit_base_patch16_224_classification,181,197,,1000,70,70,70,tilde,56,True,8.726570687749103,0.19974512619929286,0.0,1.3641646793205702,8.926315813948396,8.726570687749103,10.290480493268966
levit_128_classification,tnt_s_patch16_224_classification,181,198,,1000,70,70,70,tilde,56,True,8.552467991360121,0.3738478225882744,0.0,1.7280622368370295,8.926315813948396,8.552467991360121,10.654378050785425
levit_128_classification,crossvit_base_240_classification,181,336,,1000,70,70,70,tilde,56,True,8.926315813948396,0.0,0.20490760754544368,1.4021220951605464,8.926315813948396,9.13122342149384,10.533345516654386
levit_128_classification,deit_base_patch16_224_classification,181,205,,1000,70,70,70,tilde,56,True,8.926315813948396,0.0,0.25150376061094804,1.3090286271134204,8.926315813948396,9.177819574559344,10.486848201672764
levit_128_classification,dino_vitb16_selfsupervised,181,208,,1000,70,70,70,tilde,56,True,7.447248257313483,1.4790675566349138,0.0,1.2457501920734977,8.926315813948396,7.447248257313482,10.172066006021893
coat_lite_tiny_classification,visformer_small_classification,219,163,,1000,70,70,70,tilde,56,True,9.542497584619703,0.09337142774012719,0.0,1.0597585914397172,9.63586901235983,9.542497584619703,10.695627603799547
coat_lite_tiny_classification,convit_base_classification,219,201,,1000,70,70,70,tilde,56,True,9.143169996612336,0.492699015747494,0.0,1.1582848078635841,9.63586901235983,9.143169996612336,10.794153820223414
coat_lite_tiny_classification,RN50_clip,219,179,,1000,70,70,70,tilde,56,True,9.63586901235983,0.0,0.5143779601385887,1.1638990637976008,9.63586901235983,10.150246972498419,11.31414603629602
coat_lite_tiny_classification,RN101_clip,219,366,,1000,70,70,70,tilde,56,True,9.63586901235983,0.0,0.23449863958957096,1.6504037422987388,9.63586901235983,9.870367651949401,11.52077139424814
coat_lite_tiny_classification,ResNet50-SimCLR_selfsupervised,219,162,,1000,70,70,70,tilde,56,True,9.415670136895844,0.22019887546398564,0.0,1.380041446772232,9.63586901235983,9.415670136895844,11.015910459132062
coat_lite_tiny_classification,ResNet50-DeepClusterV2-2x224_selfsupervised,219,162,,1000,70,70,70,tilde,56,True,9.299733034387522,0.3361359779723081,0.0,1.1189929454536625,9.63586901235983,9.299733034387522,10.754861957813493
coat_lite_tiny_classification,ResNet50-SwAV-BS4096-2x224_selfsupervised,219,165,,1000,70,70,70,tilde,56,True,8.873800955633875,0.7620680567259548,0.0,1.1081818196210698,9.63586901235983,8.873800955633875,10.7440508319809
coat_lite_tiny_classification,ResNet50-PIRL_selfsupervised,219,165,,1000,70,70,70,tilde,56,True,8.46484450131948,1.1710245110403505,0.0,1.013709003621944,9.63586901235983,8.46484450131948,10.649578015981774
